-852, 576, 2018-07-15 21:37:04.493606
-858, 575, 2018-07-15 21:37:04.501014
-865, 575, 2018-07-15 21:37:04.509600
-870, 575, 2018-07-15 21:37:04.517515
-873, 575, 2018-07-15 21:37:04.525291
-874, 575, 2018-07-15 21:37:04.533540
-875, 574, 2018-07-15 21:37:04.540802
-875, 572, 2018-07-15 21:37:04.572646
-872, 568, 2018-07-15 21:37:04.581517
-864, 565, 2018-07-15 21:37:04.588932
-852, 561, 2018-07-15 21:37:04.596816
-840, 555, 2018-07-15 21:37:04.605713
-826, 551, 2018-07-15 21:37:04.612572
-811, 545, 2018-07-15 21:37:04.621168
-799, 541, 2018-07-15 21:37:04.629588
-787, 539, 2018-07-15 21:37:04.637392
-780, 538, 2018-07-15 21:37:04.645621
-774, 534, 2018-07-15 21:37:04.653310
-773, 534, 2018-07-15 21:37:04.661102
-772, 533, 2018-07-15 21:37:04.717696
-772, 532, 2018-07-15 21:37:04.773853
-772, 531, 2018-07-15 21:37:04.789410
-772, 530, 2018-07-15 21:37:04.797533
-773, 529, 2018-07-15 21:37:04.821629
-773, 528, 2018-07-15 21:37:04.837643
-774, 527, 2018-07-15 21:37:04.925226
-776, 527, 2018-07-15 21:37:04.941581
-779, 527, 2018-07-15 21:37:04.949535
-783, 527, 2018-07-15 21:37:04.957579
-788, 526, 2018-07-15 21:37:04.965501
-793, 525, 2018-07-15 21:37:04.973770
-800, 525, 2018-07-15 21:37:04.981476
-812, 524, 2018-07-15 21:37:04.989409
-825, 524, 2018-07-15 21:37:04.997141
-838, 524, 2018-07-15 21:37:05.005665
-850, 524, 2018-07-15 21:37:05.013011
-857, 527, 2018-07-15 21:37:05.020867
-860, 529, 2018-07-15 21:37:05.029727
-860, 531, 2018-07-15 21:37:05.037282
-858, 532, 2018-07-15 21:37:05.045623
-853, 536, 2018-07-15 21:37:05.054141
-846, 539, 2018-07-15 21:37:05.061339
-831, 540, 2018-07-15 21:37:05.069553
-811, 540, 2018-07-15 21:37:05.077626
-780, 540, 2018-07-15 21:37:05.085284
-739, 540, 2018-07-15 21:37:05.093683
-671, 540, 2018-07-15 21:37:05.101635
-605, 531, 2018-07-15 21:37:05.109547
-535, 516, 2018-07-15 21:37:05.117414
-484, 503, 2018-07-15 21:37:05.125264
-449, 486, 2018-07-15 21:37:05.133517
-436, 478, 2018-07-15 21:37:05.141387
-433, 472, 2018-07-15 21:37:05.149796
-433, 467, 2018-07-15 21:37:05.157336
-433, 461, 2018-07-15 21:37:05.165927
-444, 453, 2018-07-15 21:37:05.173201
-466, 447, 2018-07-15 21:37:05.181713
-502, 441, 2018-07-15 21:37:05.189381
-550, 438, 2018-07-15 21:37:05.197615
-604, 438, 2018-07-15 21:37:05.205534
-665, 438, 2018-07-15 21:37:05.213414
-721, 444, 2018-07-15 21:37:05.221485
-762, 457, 2018-07-15 21:37:05.229393
-794, 474, 2018-07-15 21:37:05.237541
-816, 490, 2018-07-15 21:37:05.245686
-823, 508, 2018-07-15 21:37:05.253261
-823, 529, 2018-07-15 21:37:05.261246
-817, 559, 2018-07-15 21:37:05.269613
-792, 587, 2018-07-15 21:37:05.276813
-752, 612, 2018-07-15 21:37:05.285160
-705, 623, 2018-07-15 21:37:05.293505
-637, 626, 2018-07-15 21:37:05.301422
-569, 626, 2018-07-15 21:37:05.309537
-485, 606, 2018-07-15 21:37:05.316984
-407, 577, 2018-07-15 21:37:05.324970
-335, 546, 2018-07-15 21:37:05.333130
-273, 503, 2018-07-15 21:37:05.340964
-244, 476, 2018-07-15 21:37:05.348988
-222, 448, 2018-07-15 21:37:05.357656
-215, 421, 2018-07-15 21:37:05.365715
-215, 400, 2018-07-15 21:37:05.373680
-218, 385, 2018-07-15 21:37:05.381235
-239, 362, 2018-07-15 21:37:05.389758
-273, 341, 2018-07-15 21:37:05.397502
-314, 326, 2018-07-15 21:37:05.405390
-354, 318, 2018-07-15 21:37:05.413549
-386, 316, 2018-07-15 21:37:05.421585
-412, 320, 2018-07-15 21:37:05.429706
-420, 331, 2018-07-15 21:37:05.437675
-420, 351, 2018-07-15 21:37:05.446114
-414, 400, 2018-07-15 21:37:05.453662
-379, 445, 2018-07-15 21:37:05.461589
-301, 502, 2018-07-15 21:37:05.469256
-205, 548, 2018-07-15 21:37:05.477373
-87, 573, 2018-07-15 21:37:05.485375
45, 579, 2018-07-15 21:37:05.493082
172, 573, 2018-07-15 21:37:05.500639
303, 555, 2018-07-15 21:37:05.510226
437, 526, 2018-07-15 21:37:05.517649
560, 498, 2018-07-15 21:37:05.524631
655, 469, 2018-07-15 21:37:05.532658
730, 445, 2018-07-15 21:37:05.541586
777, 426, 2018-07-15 21:37:05.548965
796, 414, 2018-07-15 21:37:05.556769
801, 409, 2018-07-15 21:37:05.565755
801, 404, 2018-07-15 21:37:05.572671
801, 402, 2018-07-15 21:37:05.581563
792, 398, 2018-07-15 21:37:05.589343
774, 398, 2018-07-15 21:37:05.597323
754, 398, 2018-07-15 21:37:05.605302
738, 398, 2018-07-15 21:37:05.613141
721, 409, 2018-07-15 21:37:05.621368
712, 430, 2018-07-15 21:37:05.629070
705, 464, 2018-07-15 21:37:05.637051
705, 499, 2018-07-15 21:37:05.645027
705, 532, 2018-07-15 21:37:05.653007
718, 563, 2018-07-15 21:37:05.660984
739, 575, 2018-07-15 21:37:05.669346
770, 579, 2018-07-15 21:37:05.677170
814, 579, 2018-07-15 21:37:05.685148
876, 563, 2018-07-15 21:37:05.693127
943, 544, 2018-07-15 21:37:05.701103
1008, 525, 2018-07-15 21:37:05.709084
1076, 504, 2018-07-15 21:37:05.717060
1144, 478, 2018-07-15 21:37:05.725039
1194, 454, 2018-07-15 21:37:05.733021
1220, 441, 2018-07-15 21:37:05.740999
1242, 427, 2018-07-15 21:37:05.749125
1247, 423, 2018-07-15 21:37:05.756954
1248, 418, 2018-07-15 21:37:05.764958
1243, 417, 2018-07-15 21:37:05.781071
1230, 423, 2018-07-15 21:37:05.789287
1214, 441, 2018-07-15 21:37:05.797116
1196, 473, 2018-07-15 21:37:05.805232
1185, 519, 2018-07-15 21:37:05.813212
1185, 575, 2018-07-15 21:37:05.821446
1194, 626, 2018-07-15 21:37:05.829427
1222, 677, 2018-07-15 21:37:05.837188
1260, 705, 2018-07-15 21:37:05.845341
1311, 715, 2018-07-15 21:37:05.852796
1366, 712, 2018-07-15 21:37:05.860651
1422, 698, 2018-07-15 21:37:05.869059
1485, 679, 2018-07-15 21:37:05.876834
1553, 649, 2018-07-15 21:37:05.884816
1616, 624, 2018-07-15 21:37:05.893204
1672, 593, 2018-07-15 21:37:05.901131
1720, 565, 2018-07-15 21:37:05.909608
1746, 545, 2018-07-15 21:37:05.917321
1761, 525, 2018-07-15 21:37:05.925605
1763, 512, 2018-07-15 21:37:05.933219
1763, 500, 2018-07-15 21:37:05.941549
1763, 493, 2018-07-15 21:37:05.949474
1754, 488, 2018-07-15 21:37:05.957456
1744, 488, 2018-07-15 21:37:05.965658
1734, 488, 2018-07-15 21:37:05.972710
1717, 503, 2018-07-15 21:37:05.980692
1701, 525, 2018-07-15 21:37:05.989225
1690, 548, 2018-07-15 21:37:05.997655
1686, 571, 2018-07-15 21:37:06.005723
1686, 586, 2018-07-15 21:37:06.013236
1688, 594, 2018-07-15 21:37:06.021583
1697, 595, 2018-07-15 21:37:06.029842
1707, 595, 2018-07-15 21:37:06.037601
1720, 595, 2018-07-15 21:37:06.045343
1729, 586, 2018-07-15 21:37:06.053442
1734, 569, 2018-07-15 21:37:06.061065
1735, 544, 2018-07-15 21:37:06.069218
1735, 514, 2018-07-15 21:37:06.077408
1722, 483, 2018-07-15 21:37:06.085350
1695, 452, 2018-07-15 21:37:06.093366
1657, 427, 2018-07-15 21:37:06.101047
1594, 397, 2018-07-15 21:37:06.109492
1512, 367, 2018-07-15 21:37:06.117131
1410, 344, 2018-07-15 21:37:06.125592
1293, 325, 2018-07-15 21:37:06.133289
1160, 314, 2018-07-15 21:37:06.140842
1041, 312, 2018-07-15 21:37:06.149160
931, 312, 2018-07-15 21:37:06.157001
827, 324, 2018-07-15 21:37:06.165608
735, 349, 2018-07-15 21:37:06.172764
659, 372, 2018-07-15 21:37:06.181472
614, 398, 2018-07-15 21:37:06.189518
594, 415, 2018-07-15 21:37:06.197660
591, 427, 2018-07-15 21:37:06.205768
591, 437, 2018-07-15 21:37:06.213733
604, 443, 2018-07-15 21:37:06.220938
628, 443, 2018-07-15 21:37:06.229166
658, 443, 2018-07-15 21:37:06.237019
690, 439, 2018-07-15 21:37:06.245805
724, 422, 2018-07-15 21:37:06.253003
747, 412, 2018-07-15 21:37:06.260763
757, 402, 2018-07-15 21:37:06.268798
763, 392, 2018-07-15 21:37:06.276991
763, 384, 2018-07-15 21:37:06.285726
757, 375, 2018-07-15 21:37:06.293381
742, 365, 2018-07-15 21:37:06.301569
716, 354, 2018-07-15 21:37:06.309540
685, 340, 2018-07-15 21:37:06.317216
658, 332, 2018-07-15 21:37:06.325040
630, 329, 2018-07-15 21:37:06.333331
615, 329, 2018-07-15 21:37:06.341496
607, 331, 2018-07-15 21:37:06.349712
602, 337, 2018-07-15 21:37:06.357753
602, 348, 2018-07-15 21:37:06.365671
615, 362, 2018-07-15 21:37:06.373605
655, 387, 2018-07-15 21:37:06.381353
718, 407, 2018-07-15 21:37:06.389530
782, 426, 2018-07-15 21:37:06.397040
854, 439, 2018-07-15 21:37:06.405671
927, 439, 2018-07-15 21:37:06.413491
998, 436, 2018-07-15 21:37:06.421320
1057, 424, 2018-07-15 21:37:06.429035
1101, 404, 2018-07-15 21:37:06.436835
1126, 386, 2018-07-15 21:37:06.444842
1136, 372, 2018-07-15 21:37:06.452793
1136, 360, 2018-07-15 21:37:06.460805
1129, 351, 2018-07-15 21:37:06.469779
1108, 337, 2018-07-15 21:37:06.476970
1074, 325, 2018-07-15 21:37:06.485111
1034, 316, 2018-07-15 21:37:06.492931
987, 310, 2018-07-15 21:37:06.501098
948, 305, 2018-07-15 21:37:06.508919
915, 305, 2018-07-15 21:37:06.517149
891, 308, 2018-07-15 21:37:06.525153
884, 312, 2018-07-15 21:37:06.533139
882, 322, 2018-07-15 21:37:06.541045
890, 337, 2018-07-15 21:37:06.549301
922, 356, 2018-07-15 21:37:06.557250
969, 380, 2018-07-15 21:37:06.565719
1040, 402, 2018-07-15 21:37:06.572754
1114, 412, 2018-07-15 21:37:06.580732
1195, 414, 2018-07-15 21:37:06.588874
1282, 414, 2018-07-15 21:37:06.596738
1350, 411, 2018-07-15 21:37:06.604680
1416, 401, 2018-07-15 21:37:06.612659
1469, 393, 2018-07-15 21:37:06.621636
1500, 390, 2018-07-15 21:37:06.629650
1507, 388, 2018-07-15 21:37:06.636595
1508, 386, 2018-07-15 21:37:06.645247
1508, 385, 2018-07-15 21:37:06.653245
1496, 383, 2018-07-15 21:37:06.661491
1470, 382, 2018-07-15 21:37:06.668698
1427, 382, 2018-07-15 21:37:06.677710
1367, 383, 2018-07-15 21:37:06.685635
1604, 558, 2018-07-15 21:37:27.189280
1595, 555, 2018-07-15 21:37:27.197180
1586, 555, 2018-07-15 21:37:27.204828
1574, 553, 2018-07-15 21:37:27.213982
1561, 552, 2018-07-15 21:37:27.220833
1546, 550, 2018-07-15 21:37:27.229665
1528, 547, 2018-07-15 21:37:27.237782
1513, 547, 2018-07-15 21:37:27.245590
1497, 547, 2018-07-15 21:37:27.253520
1485, 547, 2018-07-15 21:37:27.260970
1477, 547, 2018-07-15 21:37:27.269712
1469, 547, 2018-07-15 21:37:27.277482
1460, 547, 2018-07-15 21:37:27.285508
1449, 544, 2018-07-15 21:37:27.293541
1435, 543, 2018-07-15 21:37:27.301141
1418, 539, 2018-07-15 21:37:27.309533
1391, 533, 2018-07-15 21:37:27.317256
1359, 526, 2018-07-15 21:37:27.325279
1322, 519, 2018-07-15 21:37:27.333750
1283, 512, 2018-07-15 21:37:27.341168
1235, 506, 2018-07-15 21:37:27.349699
1190, 499, 2018-07-15 21:37:27.357655
1159, 494, 2018-07-15 21:37:27.365700
1123, 492, 2018-07-15 21:37:27.372991
1098, 492, 2018-07-15 21:37:27.381607
1071, 492, 2018-07-15 21:37:27.389359
1049, 492, 2018-07-15 21:37:27.397079
1025, 492, 2018-07-15 21:37:27.405425
1002, 494, 2018-07-15 21:37:27.413404
977, 502, 2018-07-15 21:37:27.421620
955, 509, 2018-07-15 21:37:27.429272
931, 523, 2018-07-15 21:37:27.436785
915, 539, 2018-07-15 21:37:27.444889
899, 563, 2018-07-15 21:37:27.453370
886, 587, 2018-07-15 21:37:27.461382
876, 620, 2018-07-15 21:37:27.468800
867, 652, 2018-07-15 21:37:27.477656
866, 683, 2018-07-15 21:37:27.485328
866, 707, 2018-07-15 21:37:27.493476
868, 730, 2018-07-15 21:37:27.501402
878, 751, 2018-07-15 21:37:27.509389
894, 767, 2018-07-15 21:37:27.516846
908, 773, 2018-07-15 21:37:27.524634
927, 778, 2018-07-15 21:37:27.533639
949, 778, 2018-07-15 21:37:27.541534
968, 778, 2018-07-15 21:37:27.549584
993, 778, 2018-07-15 21:37:27.557192
1022, 774, 2018-07-15 21:37:27.564794
1050, 763, 2018-07-15 21:37:27.573423
1076, 750, 2018-07-15 21:37:27.581390
1095, 736, 2018-07-15 21:37:27.589054
1110, 723, 2018-07-15 21:37:27.597735
1124, 701, 2018-07-15 21:37:27.605507
1129, 687, 2018-07-15 21:37:27.613185
1132, 669, 2018-07-15 21:37:27.621217
1132, 650, 2018-07-15 21:37:27.629518
1132, 631, 2018-07-15 21:37:27.637072
1127, 609, 2018-07-15 21:37:27.645107
1112, 585, 2018-07-15 21:37:27.653744
1095, 563, 2018-07-15 21:37:27.660965
1074, 544, 2018-07-15 21:37:27.668918
1050, 529, 2018-07-15 21:37:27.677223
1021, 514, 2018-07-15 21:37:27.685250
991, 502, 2018-07-15 21:37:27.693312
958, 493, 2018-07-15 21:37:27.701425
929, 487, 2018-07-15 21:37:27.709721
901, 485, 2018-07-15 21:37:27.717699
871, 485, 2018-07-15 21:37:27.725601
847, 485, 2018-07-15 21:37:27.733654
824, 486, 2018-07-15 21:37:27.741412
793, 500, 2018-07-15 21:37:27.748813
771, 513, 2018-07-15 21:37:27.758009
753, 532, 2018-07-15 21:37:27.765037
738, 551, 2018-07-15 21:37:27.773296
727, 577, 2018-07-15 21:37:27.781626
721, 599, 2018-07-15 21:37:27.789481
720, 621, 2018-07-15 21:37:27.797270
720, 638, 2018-07-15 21:37:27.805684
720, 652, 2018-07-15 21:37:27.813735
727, 667, 2018-07-15 21:37:27.821411
737, 677, 2018-07-15 21:37:27.829203
753, 683, 2018-07-15 21:37:27.837395
771, 685, 2018-07-15 21:37:27.845389
790, 685, 2018-07-15 21:37:27.852914
812, 685, 2018-07-15 21:37:27.861561
835, 681, 2018-07-15 21:37:27.869600
858, 674, 2018-07-15 21:37:27.876938
880, 665, 2018-07-15 21:37:27.885389
899, 653, 2018-07-15 21:37:27.893736
914, 641, 2018-07-15 21:37:27.900735
925, 629, 2018-07-15 21:37:27.909026
934, 613, 2018-07-15 21:37:27.917070
939, 599, 2018-07-15 21:37:27.925615
941, 583, 2018-07-15 21:37:27.933556
941, 569, 2018-07-15 21:37:27.941147
941, 556, 2018-07-15 21:37:27.949590
936, 542, 2018-07-15 21:37:27.957686
927, 530, 2018-07-15 21:37:27.964942
914, 519, 2018-07-15 21:37:27.973560
899, 509, 2018-07-15 21:37:27.981556
880, 500, 2018-07-15 21:37:27.989645
858, 492, 2018-07-15 21:37:27.997039
834, 488, 2018-07-15 21:37:28.005495
811, 485, 2018-07-15 21:37:28.013450
789, 485, 2018-07-15 21:37:28.021433
767, 485, 2018-07-15 21:37:28.028646
748, 485, 2018-07-15 21:37:28.037735
726, 491, 2018-07-15 21:37:28.045551
708, 501, 2018-07-15 21:37:28.053087
695, 508, 2018-07-15 21:37:28.061437
685, 516, 2018-07-15 21:37:28.069412
675, 524, 2018-07-15 21:37:28.077317
671, 531, 2018-07-15 21:37:28.085377
668, 543, 2018-07-15 21:37:28.093628
667, 556, 2018-07-15 21:37:28.101393
667, 570, 2018-07-15 21:37:28.109769
673, 589, 2018-07-15 21:37:28.116939
686, 618, 2018-07-15 21:37:28.125625
697, 639, 2018-07-15 21:37:28.133275
714, 668, 2018-07-15 21:37:28.140906
